time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4200000000000026,8.17603517667,-2.41332560418,19.409502936,6.10021636108,5.81021767843,0.0,7.5175088059,-2.78078186675,3.4845641956,-0.0142165754827,-0.121196481991,0.0,457.33071277403036,456.8329191478302,457.2024398053003,456.894868484432
3.4800000000000026,8.63333244669,-2.58296102299,19.6149740315,6.09928662129,5.80273207486,0.0,7.72581695179,-2.87383172544,3.3641491514,-0.0181849453864,-0.133049992278,0.0,428.77108136379496,427.7476627922558,428.3702032726821,428.0326092532406
3.5400000000000027,9.10518231464,-2.7589127762,19.8169763929,6.09786588284,5.79448580949,0.0,8.00236012302,-2.99120577269,3.36801465419,-0.0379066174267,-0.14808590531,0.0,473.355063453801,472.1798318648465,475.16773487757507,473.6529917576332
3.6000000000000028,9.59215644849,-2.94141061475,20.0162991565,6.0955628344,5.78521196612,0.0,8.23018779121,-3.09219843031,3.27536242147,-0.0393564633045,-0.17244323591,0.0,443.0988148529938,441.06796118683934,442.93162173403414,442.8116144130792
3.660000000000003,10.0933163741,-3.13016546858,20.2108008241,6.09270575066,5.7747398961,0.0,8.47523085676,-3.19974256539,3.20699168972,-0.0743198315141,-0.179077312549,0.0,453.3269281511893,452.7646505745973,454.7991556332144,451.98761924096175
3.720000000000003,10.6090564066,-3.32535897901,20.4007406304,6.08812820995,5.76423040849,0.0,8.71618203588,-3.30696495036,3.12328925261,-0.0805593597616,-0.168298521301,0.0,449.396476241437,450.2403579482391,451.00231745266865,450.49340577562305
3.780000000000003,11.1408302586,-3.527572156,20.5881284153,6.08306410312,5.75450209935,0.0,9.00938865283,-3.43370069318,3.12128256929,-0.0934699971931,-0.152036801364,0.0,479.9779636525719,481.1877933006974,483.4539478604898,482.474630610565
3.840000000000003,11.6892852179,-3.73714807637,20.7736257459,6.07759044054,5.74524589035,0.0,9.27224833288,-3.5524788634,3.06069504513,-0.0870858391406,-0.159152742035,0.0,466.0386385725427,465.46059629645725,464.1766225199509,464.67089688681574
3.900000000000003,12.2515772448,-3.95326325144,20.9521333504,6.07219175327,5.73549403948,0.0,9.47092070803,-3.65173967758,2.8890941901,-0.0964961549823,-0.17031527086,0.0,427.26797772564214,426.28840235456164,426.64767919281684,425.83598623203864
3.960000000000003,12.8265677422,-4.17567257361,21.1214533598,6.06649723215,5.72513422327,0.0,9.69542250686,-3.76226493931,2.75403817361,-0.0919112315728,-0.177822694783,0.0,442.4263003142064,441.7786474397468,441.85720523808413,442.227441881349
4.020000000000002,13.4174772547,-4.40562870092,21.2863085152,6.06136867796,5.71465499459,0.0,10.0011622418,-3.90313948767,2.73919572711,-0.0749969173544,-0.168976749491,0.0,487.7932664601374,488.4271879238168,487.90087642746175,489.1570364904167
4.080000000000001,14.0238695583,-4.6431177651,21.4456684345,6.05715937296,5.70459612682,0.0,10.211910654,-4.01347384667,2.57215023584,-0.0619045323754,-0.165117609538,0.0,436.77226546793065,437.06669841853454,435.46487058961355,436.55515891661213
4.14,14.6447204429,-4.88791055914,21.597576367,6.05354340191,5.69472383974,0.0,10.482765109,-4.14644547257,2.49006508621,-0.0571771146867,-0.163405138805,0.0,470.49373308413493,470.6021660199366,470.3745125882089,470.73824069895215
4.199999999999998,15.2810462429,-5.14047357216,21.7432613156,6.05071876366,5.68490886907,0.0,10.7278387711,-4.27250517339,2.36505883923,-0.0321168418339,-0.163940154807,0.0,458.2165109106483,458.1493370245167,456.5522411759988,458.54664327102086
4.259999999999997,15.9324771502,-5.40078492964,21.8818852502,6.04924641618,5.67544906472,0.0,10.986158342,-4.40461743709,2.25459340012,-0.0125695462961,-0.147403315893,0.0,466.1409878630571,467.409470948956,464.4245990863704,465.9556948101357
4.319999999999996,16.6003294935,-5.66936966398,22.0150571431,6.04820100529,5.66709356777,0.0,11.2749365415,-4.54818451124,2.18306855706,-0.0295270505459,-0.126593097643,0.0,482.11079081098956,483.66452483711396,484.1572477484077,482.87934160535684
4.379999999999995,17.2836571933,-5.94600967511,22.1413164357,6.04608927348,5.65922379711,0.0,11.5022866856,-4.67337544406,2.02493982694,-0.0500337245354,-0.142363533651,0.0,454.76981748871225,453.4887474533614,454.15220321422095,452.50314547582406
4.439999999999993,17.9802976533,-6.23012836889,22.2576086043,6.04292778261,5.6516924636,0.0,11.7187333931,-4.79756440381,1.85087402054,-0.0586191866427,-0.104080167416,0.0,448.8021243633956,451.88475855874657,448.45902826597455,447.75902099298435
4.499999999999992,18.688676867,-6.52138705429,22.3617968883,6.03981880648,5.6453656411,0.0,11.8937480582,-4.91152592978,1.62208918104,-0.0408470005433,-0.108328809678,0.0,428.30658549574747,427.9347341498416,427.3559266455204,428.86683449485207
4.559999999999991,19.4075541672,-6.81958534733,22.4523010842,6.0373301595,5.63911378879,0.0,12.0686529199,-5.02885971662,1.39473420181,-0.0427687685297,-0.0970091321749,0.0,428.8189121386333,429.7698781456145,428.1016476187437,427.9370361905623
4.6199999999999894,20.1404887861,-7.1260826024,22.5338135489,6.03537392397,5.63271827401,0.0,12.361447431,-5.18787781156,1.32102130071,-0.0175694171867,-0.144613647264,0.0,490.883347726085,487.3264036136691,489.144179795435,491.017477906766
4.679999999999988,20.8889958958,-7.44156600306,22.6083398102,6.03433244896,5.62482609811,0.0,12.5882945735,-5.32844899164,1.16240827405,-0.0169382603899,-0.113481241826,0.0,460.1628435926284,462.60584650613214,459.59001407090506,459.6401454386457
4.739999999999987,21.6512408759,-7.76560561847,22.6734982231,6.03373197523,5.6176904281,0.0,12.8192530671,-5.47310475995,1.00883237207,0.00113178056937,-0.132975145385,0.0,465.48374556812354,463.942756843008,463.29043977319986,464.70974706822415
4.799999999999986,22.4275255279,-8.09846295058,22.7296700032,6.03367993097,5.61057132071,0.0,13.0562402159,-5.62231129435,0.862742095305,-0.00520026324072,-0.0994136458946,0.0,468.3015578384081,470.8934055827907,469.18155210873704,468.6894935388436
4.859999999999984,23.2155442625,-8.43958898862,22.774080307,6.03362977487,5.60423387657,0.0,13.2109062108,-5.74902504864,0.617835807859,0.00671098767057,-0.122456408331,0.0,431.40462492768455,429.44306168445183,429.5224986042685,430.53198440496953
4.919999999999983,24.0133141122,-8.78856111217,22.8044317956,6.0345810553,5.59709451023,0.0,13.3811835273,-5.88374880135,0.39383868611,0.0297270318535,-0.1128334083,0.0,437.805075676085,438.5923743280069,438.3311027923041,440.24048370349885
4.979999999999982,24.8214753737,-9.14575725629,22.8216085476,6.03627843229,5.59006010147,0.0,13.5572163359,-6.0231206476,0.178682072028,0.0252480807526,-0.1279476467,0.0,442.5991399652946,441.34028568404227,443.2012119531634,442.8329776091722
5.0399999999999805,25.6430935255,-9.51224981812,22.8293023908,6.03749475952,5.58263161733,0.0,13.8290237241,-6.19334348246,0.0765482343682,0.00777754388101,-0.116608072369,0.0,488.91727899736264,489.7493108764444,489.0240804075556,487.72039586838173
